Row ID,Order ID,Order Date,Ship Date,Customer Name,Segment,Region,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
4151,US-2021-100301,2021-06-17,"June 19, 2021",Lucas Rodriguez,Consumer,South,Office Supplies,Supplies,Stanley Hole Punch Value,14.75,1.0,0.2,6.73
4152,US-2024-101044,"November 20, 2024",11/23/2024,Ravi Brown,Consumer,East,Office Supplies,Envelopes,Poly String Envelope Standard,11.78,1.0,0.0,7.22
4153,US-2024-101116,2024-07-08,"July 09, 2024",Lucas Martinez,Corporate,East,Furniture,Furnishings,Tenex Chairmat Value,262.0,5.0,0.1,105.0
4154,US-2022-102388,2022-02-02,"February 03, 2022",Zoe Walker,Corporate,Central,Technology,Copiers,Canon imageCLASS Copier Deluxe,898.57,2.0,0.4,-281.9
4155,US-2024-102006,17/05/2024,22-May-2024,Lucas Anderson,Home Office,East,Office Supplies,Supplies,Stanley Hole Punch Deluxe,22.04,2.0,0.4,6.59
4156,US-2024-101349,"April 28, 2024",05/03/2024,Liam Wilson,Consumer,Central,Technology,Machines,Zebra Label Printer Deluxe,1155.6,2.0,0.1,150.24
4157,US-2024-101938,23/02/2024,27-Feb-2024,Daniel King,Corporate,South,Office Supplies,Art,Prismacolor Pencils Value,68.22,5.0,0.1,35.82
4158,US-2021-100306,01/07/2021,10/01/2021,Carlos Brown,Corporate,Central,Office Supplies,Appliances,Hoover Vacuum Classic,86.67,1.0,0.2,24.21
4159,US-2021-101770,10/13/2021,17/10/2021,Liam Thomas,Corporate,South,Office Supplies,Binders,GBC Binding System Classic,74.24,4.0,0.0,44.68
4160,US-2023-102351,21/05/2023,25-May-2023,Sofia Wright,Corporate,West,Office Supplies,Fasteners,Bostitch Staples Pro,14.48,2.0,0.2,8.84
4161,US-2021-100411,29-Sep-2021,2021-10-05,Kavya Davis,Home Office,West,Office Supplies,Supplies,Elmer's Glue Pack Standard,25.97,1.0,0.0,14.11
4162,US-2024-103186,02-Aug-2024,2024-08-04,Maria Wright,Corporate,South,Office Supplies,Envelopes,Kraft Clasp Envelope Classic,12.23,3.0,0.7,-1.94
4163,US-2022-102189,"November 23, 2022",11/26/2022,Daniel Wilson,Corporate,South,Technology,Accessories,SanDisk USB Drive Deluxe,219.36,4.0,0.0,108.23
4164,US-2023-100627,2023-06-20,"June 23, 2023",Sofia Davis,Consumer,West,Office Supplies,Appliances,Avanti Refrigerator Pro,157.43,2.0,0.0,62.41
4165,US-2024-100346,2024-12-30,"January 02, 2025",Zoe Lee,Corporate,Central,Office Supplies,Paper,Boise Copy Paper Classic,15.43,3.0,0.4,6.85
4166,US-2021-100301,17/06/2021,19-Jun-2021,Lucas Rodriguez,Consumer,South,Office Supplies,Appliances,Hoover Vacuum Value,239.35,3.0,0.0,104.49
4167,US-2024-102029,2024-12-11,"December 14, 2024",Sofia Anderson,Consumer,Central,Furniture,Tables,Bretford Conference Table Value,899.37,2.0,0.0,246.48
4168,US-2021-102217,11/16/2021,18/11/2021,Amit Garcia,Corporate,East,Office Supplies,Envelopes,Kraft Clasp Envelope Deluxe,16.32,2.0,0.1,9.4
4169,US-2023-102787,19-Jul-2023,2023-07-23,Noah Garcia,Consumer,West,Technology,Machines,Lexmark Printer Deluxe,866.38,1.0,0.0,238.02
4170,US-2022-100956,16-Jan-2022,2022-01-20,Zoe Lee,Corporate,Central,Office Supplies,Envelopes,Kraft Clasp Envelope Standard,40.19,3.0,0.0,25.22
4171,US-2022-102177,2022-12-03,"December 09, 2022",Mia Walker,Consumer,East,Office Supplies,Supplies,Stanley Hole Punch Pro,32.01,2.0,0.2,14.29
4172,US-2022-103216,20-Aug-2022,2022-08-25,Kavya Brown,Corporate,South,Office Supplies,Paper,Xerox Multipurpose Paper Classic,12.93,1.0,0.0,8.19
4173,US-2024-101076,14/04/2024,20-Apr-2024,Wei Walker,Home Office,Central,Office Supplies,Binders,Acco Binder Classic,95.35,6.0,0.2,48.41
4174,US-2024-100470,04/16/2024,20/04/2024,Hannah Garcia,Consumer,Central,Furniture,Bookcases,Bush Classic Bookcase Classic,688.25,2.0,0.2,84.22
4175,US-2024-100471,15-Apr-2024,2024-04-18,Ananya Thomas,Consumer,South,Furniture,Tables,Chromcraft Round Table Deluxe,702.55,6.0,0.7,-996.22
4176,US-2022-102782,20-Feb-2022,2022-02-23,Ananya Clark,Home Office,,Office Supplies,Storage,SAFCO Storage Bin Classic,53.4,1.0,0.5,-4.37
4177,US-2022-101106,2022-08-11,"August 17, 2022",Lucas Kumar,Corporate,West,Furniture,Furnishings,Tenex Chairmat Deluxe,56.15,1.0,0.15,19.43
4178,US-2023-101185,2023-09-13,"September 16, 2023",Carlos Wright,Corporate,Central,Technology,Copiers,Canon imageCLASS Copier Deluxe,1251.95,2.0,0.0,252.99
4179,US-2022-101944,"June 04, 2022",06/05/2022,Chloe Martinez,Corporate,West,Office Supplies,Fasteners,ACCO Fasteners Pro,7.56,2.0,0.4,3.51
4180,US-2024-102169,"October 07, 2024",10/10/2024,Carlos Martinez,Home Office,East,Office Supplies,Paper,Boise Copy Paper Deluxe,15.43,2.0,0.3,8.3
4181,US-2024-100554,"March 26, 2024",03/30/2024,Carlos King,Consumer,Central,Furniture,Bookcases,Bush Classic Bookcase Deluxe,816.79,2.0,0.0,238.48
4182,US-2024-102387,"November 07, 2024",11/11/2024,Grace Johnson,Corporate,East,Furniture,Chairs,Hon Task Chair Pro,54.85,1.0,0.6,-37.89
4183,US-2022-103132,28/10/2022,30-Oct-2022,Emma Wilson,Corporate,West,Office Supplies,Envelopes,Kraft Clasp Envelope Standard,32.0,2.0,0.2,16.91
4184,US-2022-102510,24/03/2022,28-Mar-2022,Omar Kumar,Consumer,East,Office Supplies,Supplies,Stanley Hole Punch Deluxe,51.05,2.0,0.0,28.96
4185,US-2021-102418,08/10/2021,14/08/2021,Sofia Davis,Corporate,West,Office Supplies,Envelopes,Poly String Envelope Classic,31.35,2.0,0.0,19.83
4186,US-2024-102471,07/09/2024,11/07/2024,Yusuf Rodriguez,Corporate,West,Office Supplies,Supplies,Stanley Hole Punch Value,75.75,3.0,0.15,33.66
4187,US-2022-100590,"November 10, 2022",11/16/2022,Chloe Anderson,Consumer,East,Office Supplies,Paper,Boise Copy Paper Value,11.52,1.0,0.0,7.28
4188,US-2022-102962,2022-10-29,"November 02, 2022",Hannah Smith,Consumer,East,Office Supplies,Art,Newell Scissors Standard,7.76,1.0,0.0,4.68
4189,US-2022-102075,"October 03, 2022",10/08/2022,Grace Nair,Consumer,South,Office Supplies,Envelopes,Kraft Clasp Envelope Value,50.98,3.0,0.0,31.41
4190,US-2024-103081,28/02/2024,01-Mar-2024,James Smith,Corporate,West,Furniture,Furnishings,Eldon Desk Lamp Value,65.54,1.0,0.0,29.95
4191,US-2021-102274,"March 25, 2021",03/26/2021,Emma Rodriguez,Consumer,East,Office Supplies,Paper,HP Premium Paper Standard,15.53,1.0,0.0,9.65
4192,US-2022-102835,2022-05-17,"May 20, 2022",Wei Patel,Consumer,East,Furniture,Tables,Bretford Conference Table Deluxe,74.88,1.0,0.6,-64.27
4193,US-2022-101858,"September 18, 2022",09/21/2022,,Consumer,East,Furniture,Furnishings,Eldon Desk Lamp Deluxe,86.12,2.0,0.15,32.76
4194,US-2021-101896,2021-01-19,"January 23, 2021",Liam Walker,Corporate,West,Technology,Machines,Cubify 3D Printer Classic,1419.3,2.0,0.0,271.48
4195,US-2022-101923,10/22/2022,25/10/2022,Liam Anderson,Consumer,South,Office Supplies,Storage,Fellowes File Cart Pro,252.87,4.0,0.15,90.29
4196,US-2022-102733,02/08/2022,05-Aug-2022,Maria Nair,Consumer,West,Technology,Phones,Samsung Galaxy Dock Deluxe,954.58,4.0,0.4,-154.07
4197,US-2021-100657,"July 04, 2021",07/08/2021,Mia Anderson,Home Office,South,Office Supplies,Supplies,Elmer's Glue Pack Pro,17.64,1.0,0.3,5.43
4198,US-2021-102805,12-Jun-2021,2021-06-13,Chloe Young,Consumer,South,Technology,Copiers,Canon imageCLASS Copier Value,1641.9,1.0,0.0,322.33
4199,US-2023-101707,30/05/2023,05-Jun-2023,Wei Davis,Home Office,Central,Office Supplies,Fasteners,Bostitch Staples Value,4.88,1.0,0.0,3.5
4200,US-2024-100528,03/12/2024,15/03/2024,Laura Rodriguez,Corporate,East,Office Supplies,Binders,GBC Binding System Deluxe,21.39,1.0,0.0,12.57
4201,US-2024-103318,2024-01-09,"January 16, 2024",Ethan Brown,Home Office,East,Furniture,Bookcases,Bush Classic Bookcase Pro,652.71,2.0,0.15,92.86
4202,US-2023-102629,12/23/2023,26/12/2023,Kavya Wilson,Consumer,East,Furniture,Furnishings,Tenex Chairmat Classic,103.79,2.0,0.2,
4203,US-2024-100298,2024-08-01,"August 04, 2024",Kenji Anderson,Corporate,East,Office Supplies,Paper,Xerox Multipurpose Paper Classic,14.51,2.0,0.1,9.44
4204,US-2021-103109,"January 19, 2021",01/22/2021,Mia Thomas,Corporate,West,Office Supplies,Envelopes,Poly String Envelope Value,79.52,6.0,0.0,47.24
4205,US-2024-100860,"July 29, 2024",08/01/2024,Sofia Brown,Consumer,Central,Office Supplies,Envelopes,Kraft Clasp Envelope Value,60.68,4.0,0.2,30.8
4206,US-2023-102143,"September 07, 2023",09/13/2023,Grace Wright,Consumer,East,Office Supplies,Storage,SAFCO Storage Bin Pro,77.82,1.0,0.0,35.82
4207,US-2022-102177,03/12/2022,09-Dec-2022,Mia Walker,Consumer,East,Technology,Accessories,SanDisk USB Drive Value,225.93,4.0,0.0,115.54
4208,US-2022-101502,06/06/2022,11/06/2022,Kenji Patel,Corporate,East,Office Supplies,Paper,Boise Copy Paper Standard,10.3,2.0,0.4,4.07
4209,US-2023-101798,19/11/2023,23-Nov-2023,Mia Davis,Consumer,West,Office Supplies,Storage,SAFCO Storage Bin Value,210.74,2.0,0.15,62.46
4210,US-2022-102401,23/11/2022,27-Nov-2022,Emma Nair,Corporate,East,Furniture,Bookcases,O'Sullivan Bookcase Standard,1602.18,6.0,0.15,216.1
4211,US-2022-103194,01/16/2022,19/01/2022,Mia Walker,Home Office,West,Furniture,Tables,Bretford Conference Table Classic,363.71,2.0,0.2,33.21
4212,US-2023-100541,08/30/2023,05/09/2023,Hannah Garcia,Consumer,Central,Furniture,Chairs,Harbour Creations Chair Standard,420.77,2.0,0.0,122.21
4213,US-2024-100018,"October 28, 2024",10/31/2024,Laura Young,Consumer,East,Technology,Accessories,Belkin Cable Pro,71.85,2.0,0.3,22.23
4214,US-2022-101502,06-Jun-2022,2022-06-11,Kenji Patel,Corporate,East,Technology,Phones,Cisco IP Phone Value,330.72,1.0,0.2,26.1
4215,US-2023-101453,"July 21, 2023",07/24/2023,Mateo Kumar,Home Office,Central,Office Supplies,Envelopes,Poly String Envelope Standard,37.74,6.0,0.6,2.74
4216,US-2022-100451,17-Jun-2022,2022-06-20,Zoe Kumar,Home Office,West,Technology,Machines,Cubify 3D Printer Classic,2101.63,2.0,0.0,450.38
4217,US-2024-102257,23-Sep-2024,2024-09-28,Sofia Nair,Consumer,South,Office Supplies,Fasteners,Bostitch Staples Value,32.55,5.0,0.2,19.44
4218,US-2021-100165,05/05/2021,07-May-2021,Priya Lee,Consumer,South,Office Supplies,Art,Prismacolor Pencils Standard,60.33,4.0,0.1,33.52
4219,US-2023-100408,05/27/2023,31/05/2023,Noah Garcia,Consumer,,Technology,Accessories,Logitech Mouse Pro,52.62,1.0,0.15,22.86
4220,US-2023-101406,"October 02, 2023",10/07/2023,Carlos Kumar,Corporate,Central,Office Supplies,Appliances,Honeywell Fan Deluxe,608.59,6.0,0.3,92.87
4221,US-2024-102727,2024-01-13,"January 19, 2024",Kenji Thomas,Consumer,South,Office Supplies,Appliances,Hoover Vacuum Standard,108.15,1.0,0.1,37.38
4222,US-2023-100014,03/22/2023,26/03/2023,Laura Rodriguez,Consumer,South,Furniture,Chairs,Harbour Creations Chair Value,488.15,2.0,0.0,144.27
4223,US-2023-101654,20-Feb-2023,2023-02-26,Nina Chen,Consumer,South,Furniture,Furnishings,Fellowes Wall Clock Standard,20.93,1.0,0.4,1.92
4224,US-2021-100527,2021-09-03,"September 09, 2021",Amit Lee,Consumer,West,Office Supplies,Paper,HP Premium Paper Classic,9.32,1.0,0.3,4.55
4225,US-2021-100546,03-Jun-2021,2021-06-06,Carlos Patel,Home Office,West,Office Supplies,Envelopes,Poly String Envelope Classic,8.32,1.0,0.0,5.1
4226,US-2022-100622,2022-03-25,"March 27, 2022",Nina Nair,Corporate,West,Furniture,Chairs,Hon Task Chair Pro,462.24,2.0,0.0,160.13
4227,US-2022-100755,2022-08-13,"August 17, 2022",James Thomas,Consumer,South,Furniture,Bookcases,Bush Classic Bookcase Classic,329.11,1.0,0.15,52.94
4228,US-2024-102927,2024-01-17,"January 22, 2024",Wei Garcia,Consumer,Central,Furniture,Chairs,Hon Task Chair Pro,393.57,2.0,0.2,81.67
4229,US-2021-100161,24-Sep-2021,2021-09-27,Mia Wilson,Home Office,Central,Office Supplies,Binders,Acco Binder Standard,6.2,1.0,0.4,1.6
4230,US-2023-101251,29/06/2023,06-Jul-2023,Maria Wright,Consumer,Central,Office Supplies,Storage,SAFCO Storage Bin Standard,304.53,4.0,0.2,78.91
4231,US-2021-100747,2021-04-21,"April 24, 2021",Olivia Walker,Home Office,East,Office Supplies,Storage,SAFCO Storage Bin Value,412.92,5.0,0.0,177.58
4232,US-2021-101421,11-Oct-2021,2021-10-16,Omar Davis,Corporate,West,Furniture,Furnishings,Tenex Chairmat Value,53.09,2.0,0.5,-10.04
4233,US-2021-100337,05/04/2021,08/05/2021,Daniel Wright,Home Office,East,Office Supplies,Fasteners,Bostitch Staples Standard,7.64,1.0,0.1,5.45
4234,US-2021-100853,2021-04-19,"April 23, 2021",Laura Thomas,Corporate,West,Office Supplies,Fasteners,Bostitch Staples Value,4.16,1.0,0.3,2.38
4235,US-2023-102352,09-Feb-2023,2023-02-12,Nina Young,Home Office,East,Furniture,Furnishings,Eldon Desk Lamp Value,417.91,6.0,0.0,178.29
4236,US-2024-100748,30-Nov-2024,2024-12-05,Emma Garcia,Corporate,South,Furniture,Bookcases,O'Sullivan Bookcase Classic,177.55,1.0,0.15,25.63
4237,US-2021-102124,01/04/2021,08/01/2021,Grace Johnson,Consumer,Central,Office Supplies,Art,Prismacolor Pencils Classic,20.72,1.0,0.0,12.18
4238,US-2023-101506,13/06/2023,16-Jun-2023,Lucas Lee,Corporate,West,Technology,Machines,Zebra Label Printer Pro,1334.45,2.0,0.0,317.42
4239,US-2022-100602,17-Aug-2022,2022-08-21,Omar Anderson,Consumer,East,Furniture,Bookcases,Bush Classic Bookcase Classic,248.67,2.0,0.4,-46.24
4240,US-2024-101238,11/09/2024,16-Sep-2024,Sofia King,Corporate,West,Technology,Phones,Samsung Galaxy Dock Standard,620.75,3.0,0.2,97.38
4241,US-2024-102680,08/06/2024,13/08/2024,Liam Brown,Corporate,East,Furniture,Tables,Chromcraft Round Table Classic,533.59,1.0,0.0,139.24
4242,US-2023-101005,2023-05-13,"May 20, 2023",Arjun Smith,Consumer,West,Office Supplies,Fasteners,ACCO Fasteners Pro,32.35,6.0,0.4,15.46
4243,US-2022-102920,26-Aug-2022,2022-08-30,Olivia Rodriguez,Consumer,West,Office Supplies,Storage,SAFCO Storage Bin Value,557.5,5.0,0.0,257.27
4244,US-2023-101189,2023-11-27,"December 04, 2023",Kavya Garcia,Corporate,South,Office Supplies,Storage,Fellowes File Cart Value,61.51,1.0,0.1,23.0
4245,US-2021-100171,18/05/2021,25-May-2021,Wei Chen,Home Office,East,Office Supplies,Appliances,Honeywell Fan Standard,196.43,1.0,0.0,82.09
4246,US-2023-100917,19-Mar-2023,2023-03-23,Priya Patel,Corporate,West,Office Supplies,Appliances,Avanti Refrigerator Standard,494.7,4.0,0.0,195.59
4247,US-2021-101202,20-Apr-2021,2021-04-26,Grace Wilson,Consumer,East,Office Supplies,Binders,Wilson Jones Binder Value,65.65,4.0,0.15,35.98
4248,US-2024-100345,"January 18, 2024",01/20/2024,Kavya Johnson,Corporate,South,Furniture,Chairs,Harbour Creations Chair Deluxe,229.6,1.0,0.0,74.9
4249,US-2021-101997,25/05/2021,26-May-2021,Grace Patel,Consumer,East,Furniture,Furnishings,Tenex Chairmat Value,60.85,1.0,0.15,22.07
4250,US-2023-101437,"April 01, 2023",04/08/2023,Daniel Johnson,Consumer,East,Technology,Machines,Lexmark Printer Deluxe,858.77,2.0,0.3,-81.42
4251,US-2023-101277,06/02/2023,12-Feb-2023,Priya Lee,Corporate,East,Office Supplies,Art,Sharpie Marker Set Pro,18.04,1.0,0.0,10.91
4252,US-2022-102401,"November 23, 2022",11/27/2022,Emma Nair,Corporate,East,Office Supplies,Art,Sharpie Marker Set Classic,14.64,1.0,0.2,6.97
4253,US-2024-102966,10-Aug-2024,2024-08-13,Emma Young,Home Office,East,Office Supplies,Envelopes,Kraft Clasp Envelope Classic,7.36,1.0,0.1,4.12
4254,US-2021-102254,03/22/2021,25/03/2021,Daniel Smith,Consumer,Central,Furniture,Chairs,Hon Task Chair Classic,1277.9,5.0,0.1,325.36
4255,US-2024-102112,"May 17, 2024",05/23/2024,Nina Kumar,Consumer,East,Furniture,Furnishings,Tenex Chairmat Value,41.11,1.0,0.3,8.84
4256,US-2023-101633,16/02/2023,21-Feb-2023,Sofia Clark,Consumer,West,Technology,Phones,Cisco IP Phone Pro,811.8,2.0,0.0,258.3
4257,US-2024-103071,"February 17, 2024",02/20/2024,Priya Garcia,Corporate,West,Furniture,Furnishings,Tenex Chairmat Value,28.29,1.0,0.3,5.55
4258,US-2021-103075,09/08/2021,13-Aug-2021,Mia Wright,Home Office,East,Furniture,Furnishings,Eldon Desk Lamp Classic,241.95,6.0,0.0,114.58
4259,US-2024-100328,02/05/2024,09/02/2024,Mateo Anderson,Home Office,West,Technology,Copiers,Hewlett Packard Copier Value,1210.83,1.0,0.2,-40.46
4260,US-2023-101479,29/07/2023,31-Jul-2023,Isabella Martinez,Consumer,East,Office Supplies,Binders,Wilson Jones Binder Value,59.08,3.0,0.0,34.07
4261,US-2023-102252,"August 24, 2023",08/26/2023,Sofia Johnson,Consumer,Central,Technology,Accessories,Belkin Cable Value,39.05,4.0,0.8,-60.94
4262,US-2023-101021,09/23/2023,26/09/2023,Omar Smith,Consumer,East,Office Supplies,Envelopes,Poly String Envelope Classic,8.25,3.0,0.2,4.66
4263,US-2022-101564,17/08/2022,21-Aug-2022,Daniel Young,Consumer,South,Office Supplies,Storage,SAFCO Storage Bin Standard,375.4,5.0,0.15,132.48
4264,US-2023-102789,"November 18, 2023",11/22/2023,Grace Johnson,Consumer,Central,Office Supplies,Supplies,Elmer's Glue Pack Value,68.83,2.0,0.0,38.8
4265,US-2024-101013,09/07/2024,14-Jul-2024,Hannah Walker,Home Office,West,Office Supplies,Binders,Wilson Jones Binder Classic,71.67,4.0,0.15,
4266,US-2024-101282,18/05/2024,21-May-2024,Kavya Kumar,Consumer,East,Furniture,Bookcases,O'Sullivan Bookcase Deluxe,1188.51,4.0,0.1,246.38
4267,US-2022-101948,19/09/2022,21-Sep-2022,Ananya Chen,Home Office,Central,Office Supplies,Fasteners,ACCO Fasteners Classic,11.69,4.0,0.5,4.56
4268,US-2023-101422,"October 16, 2023",10/17/2023,Mia Young,Consumer,South,Office Supplies,Fasteners,ACCO Fasteners Classic,11.22,2.0,0.15,6.83
4269,US-2023-100767,2023-12-03,"December 06, 2023",Yusuf Wright,Home Office,Central,Office Supplies,Paper,HP Premium Paper Deluxe,12.38,1.0,,7.66
4270,US-2024-102883,"April 07, 2024",04/11/2024,Mateo Nair,Consumer,South,Furniture,Bookcases,O'Sullivan Bookcase Classic,293.31,1.0,0.0,98.01
4271,US-2022-103018,2022-03-06,"March 09, 2022",Zoe Lee,Consumer,South,Technology,Accessories,SanDisk USB Drive Classic,42.41,1.0,0.1,19.04
4272,US-2024-102372,2024-02-28,"March 02, 2024",Ananya Davis,Home Office,South,Office Supplies,Supplies,Stanley Hole Punch Pro,75.4,3.0,0.1,37.04
4273,US-2023-102565,07/07/2023,12-Jul-2023,Ananya Garcia,Corporate,Central,Office Supplies,Appliances,Hoover Vacuum Value,508.95,3.0,0.0,205.15
4274,US-2023-100945,09/08/2023,15/09/2023,Laura Johnson,Consumer,West,Furniture,Furnishings,Fellowes Wall Clock Deluxe,105.08,3.0,0.3,26.33
4275,US-2024-102995,14/01/2024,21-Jan-2024,Olivia Thomas,Corporate,East,Technology,Accessories,Belkin Cable Deluxe,52.67,2.0,0.15,20.14
4276,US-2024-101293,24-Sep-2024,2024-10-01,Ravi Lee,Home Office,South,Office Supplies,Storage,SAFCO Storage Bin Pro,445.71,6.0,0.1,166.02
4277,US-2021-101430,01/26/2021,29/01/2021,Kavya Clark,Consumer,East,Furniture,Chairs,Harbour Creations Chair Value,253.05,1.0,0.0,85.77
4278,US-2024-100184,12-May-2024,2024-05-16,Maria Smith,Home Office,Central,Office Supplies,Binders,GBC Binding System Pro,62.61,4.0,0.1,36.18
4279,US-2022-103031,2022-11-21,"November 25, 2022",Kavya Smith,Corporate,Central,Office Supplies,Storage,IRIS Storage Box Value,42.07,1.0,0.4,1.57
4280,US-2021-101870,06/01/2021,05/06/2021,Mateo Clark,Consumer,West,Furniture,Chairs,Hon Task Chair Value,720.24,4.0,0.15,126.85
4281,US-2024-102424,01/30/2024,02/02/2024,Omar Garcia,Consumer,West,Office Supplies,Art,Prismacolor Pencils Pro,35.27,3.0,0.2,17.85
4282,US-2021-100472,2021-12-23,"December 29, 2021",Hannah Young,Consumer,South,Office Supplies,Labels,Avery Label Set Value,23.59,4.0,0.15,14.8
4283,US-2024-101814,2024-07-14,"July 17, 2024",Ananya Thomas,Home Office,West,Furniture,Chairs,Global Deluxe Chair Pro,391.14,2.0,0.0,128.06
4284,US-2021-101018,08/21/2021,23/08/2021,Liam Brown,Home Office,East,Furniture,Bookcases,Sauder Bookcase Pro,505.85,2.0,0.0,141.57
4285,US-2024-102033,10-Nov-2024,2024-11-13,Zoe Martinez,Consumer,West,Office Supplies,Fasteners,ACCO Fasteners Classic,5.26,1.0,0.4,2.58
4286,US-2021-100022,06/11/2021,13/06/2021,Wei Nair,Corporate,East,Office Supplies,Appliances,Avanti Refrigerator Deluxe,328.04,2.0,0.0,120.64
4287,US-2024-100545,"January 28, 2024",02/03/2024,Priya Brown,Consumer,South,Office Supplies,Fasteners,Bostitch Staples Deluxe,5.07,1.0,0.15,3.27
4288,US-2022-102391,08-Apr-2022,2022-04-14,Maria Clark,Consumer,East,Office Supplies,Storage,IRIS Storage Box Standard,244.15,3.0,0.0,101.19
4289,US-2021-102480,"July 31, 2021",08/04/2021,Mateo Lee,Corporate,Central,Technology,Accessories,Logitech Mouse Value,102.98,4.0,0.15,41.53
4290,US-2023-100581,21/02/2023,26-Feb-2023,Ravi Clark,Consumer,East,Technology,Accessories,Belkin Cable Standard,95.88,3.0,0.0,50.5
4291,US-2024-100588,"September 17, 2024",09/21/2024,Olivia Nair,Corporate,East,Office Supplies,Supplies,Elmer's Glue Pack Standard,22.66,1.0,0.1,11.34
4292,US-2023-103223,05-Mar-2023,2023-03-09,Emma Martinez,Consumer,West,Office Supplies,Storage,SAFCO Storage Bin Value,76.9,2.0,0.4,2.84
4293,US-2023-100844,"August 31, 2023",09/04/2023,Liam Brown,Consumer,Central,Office Supplies,Supplies,Elmer's Glue Pack Pro,52.92,2.0,0.15,24.42
4294,US-2024-100928,2024-04-03,"April 06, 2024",Amit Brown,Corporate,East,Office Supplies,Paper,HP Premium Paper Pro,11.32,1.0,0.1,7.34
4295,US-2021-102481,2021-12-31,"January 03, 2022",Kenji Thomas,Home Office,East,Technology,Copiers,Canon imageCLASS Copier Value,1180.57,1.0,0.2,19.41
4296,US-2023-102559,2023-01-14,"January 20, 2023",Kenji Lee,Corporate,Central,Furniture,Furnishings,Fellowes Wall Clock Classic,41.49,1.0,0.3,9.05
4297,US-2021-100811,2021-04-25,"April 26, 2021",Zoe Walker,Consumer,Central,Office Supplies,Envelopes,Kraft Clasp Envelope Value,72.75,4.0,0.0,47.7
4298,US-2021-103196,22/10/2021,23-Oct-2021,Priya Chen,Consumer,East,Office Supplies,Paper,HP Premium Paper Deluxe,33.6,3.0,0.15,19.63
4299,US-2023-100589,03-Dec-2023,2023-12-04,Wei Walker,Corporate,West,Furniture,Chairs,Hon Task Chair Pro,1034.02,6.0,0.0,323.76
